ID,SystemCodeNumber,LotID,DateTime,Capacity,Occupancy,OccupancyRate,QueueLength,VehicleType,TrafficConditionNearby,IsSpecialDay,Hour,Model1_Price,Model2_Price,Model3_Price,Routing_Suggestion,TrafficLevel_Encoded,VehicleWeight,IsPeakHour,RealtimePrice_Demand,RealtimePrice_Competitive
14453,Others-CCCPS8,11,2016-10-05 09:30:00,1322,626,47.352496217851744,3,car,low,0,9,20.0,13.18731350409638,13.18731350409638,,1,1.0,1,13.19,12.88
10517,Others-CCCPS119a,8,2016-10-05 09:30:00,2803,478,17.05315733143061,3,cycle,low,0,9,17.3043168034249,11.923706390944895,11.923706390944895,,1,0.5,1,11.92,11.85
7893,Broad Street,6,2016-10-05 09:30:00,690,510,73.91304347826086,2,car,low,0,9,20.0,13.91090421437066,13.91090421437066,,1,1.0,1,13.91,13.44
6582,BHMNCPNST01,5,2016-10-05 10:04:00,485,339,69.89690721649484,3,truck,low,0,10,20.0,14.06075903765606,14.06075903765606,,1,1.5,1,14.06,13.73
13142,Others-CCCPS202,10,2016-10-05 10:04:00,2937,1221,41.57303370786517,4,truck,low,0,10,20.0,13.294986582038746,13.294986582038746,,1,1.5,1,13.29,13.07
9206,Others-CCCPS105a,7,2016-10-05 10:04:00,2009,1246,62.02090592334495,5,car,average,0,10,20.0,14.35360540601673,14.35360540601673,,2,1.0,1,14.35,13.76
5270,BHMNCPHST01,4,2016-10-05 10:04:00,1200,699,58.25,5,car,average,0,10,20.0,14.246352202251844,14.246352202251844,,2,1.0,1,14.25,13.38
14454,Others-CCCPS8,11,2016-10-05 10:04:00,1322,710,53.70650529500757,3,car,low,0,10,20.0,13.398387304849535,13.398387304849535,,1,1.0,1,13.4,13.12
17078,Shopping,13,2016-10-05 10:04:00,1920,1306,68.02083333333333,4,truck,low,0,10,20.0,14.123486195216602,14.123486195216602,,1,1.5,1,14.12,13.87
7894,Broad Street,6,2016-10-05 10:04:00,690,572,82.89855072463767,3,car,low,0,10,20.0,14.293508187463226,14.293508187463226,,1,1.0,1,14.29,13.91
1334,BHMBCCTHL01,1,2016-10-05 10:04:00,387,310,80.10335917312662,3,car,low,0,10,20.0,14.213308663586336,14.213308663586336,,1,1.0,1,14.21,13.7
3958,BHMMBMMBX01,3,2016-10-05 10:04:00,687,536,78.02037845705968,4,car,low,0,10,20.0,14.268440143291787,14.268440143291787,,1,1.0,1,14.27,13.94
22,BHMBCCMKT01,0,2016-10-05 10:04:00,577,114,19.75736568457539,3,car,low,0,10,20.0,12.211249933444073,12.211249933444073,,1,1.0,1,12.21,12.14
15766,Others-CCCPS98,12,2016-10-05 10:04:00,3103,1112,35.83628746374477,4,bike,low,0,10,20.0,12.826204133005747,12.826204133005747,,1,0.7,1,12.83,12.9
2646,BHMEURBRD01,2,2016-10-05 10:04:00,470,383,81.48936170212767,3,bike,low,0,10,20.0,14.166457929849962,14.166457929849962,,1,0.7,1,14.17,13.8
11830,Others-CCCPS135a,9,2016-10-05 10:04:00,3883,2957,76.15245943857842,4,car,low,0,10,20.0,14.214727724174852,14.214727724174852,,1,1.0,1,14.21,13.81
10518,Others-CCCPS119a,8,2016-10-05 10:04:00,2803,547,19.51480556546557,4,car,average,0,10,17.69461291473421,12.884790375958824,12.884790375958824,,2,1.0,1,12.88,12.23
2647,BHMEURBRD01,2,2016-10-05 10:30:00,470,404,85.95744680851064,4,bike,average,0,10,20.0,14.808388811449952,14.067969370877456,0.0,2,0.7,1,14.81,14.24
17079,Shopping,13,2016-10-05 10:30:00,1920,1379,71.82291666666667,5,car,average,0,10,20.0,14.62219096206715,14.62219096206715,,2,1.0,1,14.62,14.11
13143,Others-CCCPS202,10,2016-10-05 10:30:00,2937,1288,43.85427306775622,7,car,high,0,10,20.0,14.48789096606282,14.48789096606282,,3,1.0,1,14.49,13.75
6583,BHMNCPNST01,5,2016-10-05 10:30:00,485,355,73.19587628865979,3,car,average,0,10,20.0,14.442219971633858,14.442219971633858,,2,1.0,1,14.44,14.05
9207,Others-CCCPS105a,7,2016-10-05 10:30:00,2009,1339,66.65007466401195,4,car,average,0,10,20.0,14.371288581221595,14.371288581221595,,2,1.0,1,14.37,14.2
10519,Others-CCCPS119a,8,2016-10-05 10:30:00,2803,586,20.90617195861577,5,bike,average,0,10,18.112736353906527,12.96764572487428,12.96764572487428,,2,0.7,1,12.97,12.59
1335,BHMBCCTHL01,1,2016-10-05 10:30:00,387,337,87.08010335917312,5,bike,high,0,10,20.0,15.291660368545257,14.527077350117994,0.0,3,0.7,1,15.29,14.15
23,BHMBCCMKT01,0,2016-10-05 10:30:00,577,128,22.183708838821488,4,truck,high,0,10,20.0,13.639561323358793,13.639561323358793,,3,1.5,1,13.64,12.76
7895,Broad Street,6,2016-10-05 10:30:00,690,598,86.66666666666667,4,bike,average,0,10,20.0,14.826470496857338,14.08514697201447,0.0,2,0.7,1,14.83,14.34
15767,Others-CCCPS98,12,2016-10-05 10:30:00,3103,1182,38.09216886883661,6,car,high,0,10,20.0,14.212985198098856,14.212985198098856,,3,1.0,1,14.21,13.24
14455,Others-CCCPS8,11,2016-10-05 10:30:00,1322,761,57.5642965204236,4,car,average,0,10,20.0,14.110060548846594,14.110060548846594,,2,1.0,1,14.11,13.57
5271,BHMNCPHST01,4,2016-10-05 10:30:00,1200,736,61.33333333333333,5,truck,average,0,10,20.0,14.4735902210933,14.4735902210933,,2,1.5,1,14.47,13.98
3959,BHMMBMMBX01,3,2016-10-05 10:30:00,687,578,84.13391557496361,4,cycle,average,0,10,20.0,14.709575640656322,14.709575640656322,,2,0.5,1,14.71,14.23
11831,Others-CCCPS135a,9,2016-10-05 10:30:00,3883,3117,80.27298480556271,5,car,average,0,10,20.0,14.841867470425756,14.841867470425756,,2,1.0,1,14.84,14.28
3960,BHMMBMMBX01,3,2016-10-05 11:04:00,687,619,90.1018922852984,5,car,average,0,11,20.0,15.083622332003754,15.083622332003754,,2,1.0,1,15.08,14.69
13144,Others-CCCPS202,10,2016-10-05 11:04:00,2937,1330,45.28430371127,6,car,average,0,11,20.0,13.982667294224337,13.982667294224337,,2,1.0,1,13.98,13.92
7896,Broad Street,6,2016-10-05 11:04:00,690,624,90.43478260869566,6,car,average,0,11,20.0,15.185534120802,14.4262574147619,0.0,2,1.0,1,15.19,14.77
5272,BHMNCPHST01,4,2016-10-05 11:04:00,1200,757,63.083333333333336,5,bike,average,0,11,20.0,14.298767931073712,14.298767931073712,,2,0.7,1,14.3,14.34
2648,BHMEURBRD01,2,2016-10-05 11:04:00,470,420,89.36170212765957,5,car,average,0,11,20.0,15.065928753921709,14.31263231622562,0.0,2,1.0,1,15.07,14.68
17080,Shopping,13,2016-10-05 11:04:00,1920,1410,73.4375,7,bike,average,0,11,20.0,14.795083606141826,14.795083606141826,,2,0.7,1,14.8,14.51
6584,BHMNCPNST01,5,2016-10-05 11:04:00,485,367,75.6701030927835,6,truck,average,0,11,20.0,14.951843202307018,14.951843202307018,,2,1.5,1,14.95,14.48
9208,Others-CCCPS105a,7,2016-10-05 11:04:00,2009,1411,70.23394723743156,9,car,high,0,11,20.0,15.33977500948903,15.33977500948903,,3,1.0,1,15.34,14.69
11832,Others-CCCPS135a,9,2016-10-05 11:04:00,3883,3177,81.81818181818183,10,car,high,0,11,20.0,15.667702666528466,15.194452716960036,,3,1.0,1,15.67,14.65
1336,BHMBCCTHL01,1,2016-10-05 11:04:00,387,339,87.59689922480621,5,car,average,0,11,20.0,15.02340717741216,14.272236818541552,0.0,2,1.0,1,15.02,14.59
24,BHMBCCMKT01,0,2016-10-05 11:04:00,577,148,25.64991334488735,4,bike,average,0,11,20.0,12.99326612466968,12.99326612466968,,2,0.7,1,12.99,12.95
15768,Others-CCCPS98,12,2016-10-05 11:04:00,3103,1250,40.28359651949726,6,bike,average,0,11,20.0,13.73719656476444,13.73719656476444,,2,0.7,1,13.74,13.59
14456,Others-CCCPS8,11,2016-10-05 11:04:00,1322,792,59.90922844175491,8,car,high,0,11,20.0,15.006710056447648,15.006710056447648,,3,1.0,1,15.01,14.17
10520,Others-CCCPS119a,8,2016-10-05 11:04:00,2803,603,21.512665001783805,5,car,average,0,11,18.542989653942204,13.09121416123498,13.09121416123498,,2,1.0,1,13.09,12.98
6585,BHMNCPNST01,5,2016-10-05 11:30:00,485,366,75.4639175257732,5,car,average,0,11,20.0,14.718192667442215,14.718192667442215,,2,1.0,1,14.72,14.7
9209,Others-CCCPS105a,7,2016-10-05 11:30:00,2009,1436,71.4783474365356,7,bike,average,0,11,20.0,14.744576605098548,14.744576605098548,,2,0.7,1,14.74,14.82
13145,Others-CCCPS202,10,2016-10-05 11:30:00,2937,1340,45.62478719782091,6,car,average,0,11,20.0,13.992902557909163,13.992902557909163,,2,1.0,1,13.99,14.15
15769,Others-CCCPS98,12,2016-10-05 11:30:00,3103,1259,40.57363841443764,6,truck,average,0,11,20.0,13.991366084800656,13.991366084800656,,2,1.5,1,13.99,13.98
14457,Others-CCCPS8,11,2016-10-05 11:30:00,1322,796,60.21180030257186,6,bike,average,0,11,20.0,14.330775851452929,14.330775851452929,,2,0.7,1,14.33,14.48
2649,BHMEURBRD01,2,2016-10-05 11:30:00,470,429,91.27659574468086,8,cycle,high,0,11,20.0,15.596253995251042,14.816441295488488,0.0,3,0.5,1,15.6,15.16
3961,BHMMBMMBX01,3,2016-10-05 11:30:00,687,640,93.15866084425036,6,cycle,average,0,11,20.0,15.13235196705632,15.13235196705632,,2,0.5,1,15.13,14.97
7897,Broad Street,6,2016-10-05 11:30:00,690,634,91.88405797101449,5,car,average,0,11,20.0,15.125882985723894,14.3695888364377,0.0,2,1.0,1,15.13,15.05
17081,Shopping,13,2016-10-05 11:30:00,1920,1430,74.47916666666666,6,car,average,0,11,20.0,14.796151367928536,14.796151367928536,,2,1.0,1,14.8,14.74
1337,BHMBCCTHL01,1,2016-10-05 11:30:00,387,340,87.85529715762273,5,truck,average,0,11,20.0,15.148711968444976,14.391276370022728,0.0,2,1.5,1,15.15,14.9
11833,Others-CCCPS135a,9,2016-10-05 11:30:00,3883,3194,82.2559876384239,6,car,average,0,11,20.0,14.99078222405149,14.99078222405149,,2,1.0,1,14.99,14.91
25,BHMBCCMKT01,0,2016-10-05 11:30:00,577,162,28.07625649913345,4,car,average,0,11,20.0,13.178012747087736,13.178012747087736,,2,1.0,1,13.18,13.27
10521,Others-CCCPS119a,8,2016-10-05 11:30:00,2803,593,21.155904388155548,5,car,average,0,11,18.966107741705315,13.079066040992286,13.079066040992286,,2,1.0,1,13.08,13.05
5273,BHMNCPHST01,4,2016-10-05 11:30:00,1200,774,64.5,6,car,average,0,11,20.0,14.532794959824656,14.532794959824656,,2,1.0,1,14.53,14.43
2650,BHMEURBRD01,2,2016-10-05 12:04:00,470,447,95.1063829787234,8,car,high,0,12,20.0,15.771099667468018,14.982544684094616,0.0,3,1.0,1,15.77,15.48
3962,BHMMBMMBX01,3,2016-10-05 12:04:00,687,650,94.61426491994176,9,car,high,0,12,20.0,15.837547336796556,15.837547336796556,,3,1.0,1,15.84,15.35
11834,Others-CCCPS135a,9,2016-10-05 12:04:00,3883,3213,82.7453000257533,10,bike,high,0,12,20.0,15.626100204843834,15.16117074761233,,3,0.7,1,15.63,14.91
6586,BHMNCPNST01,5,2016-10-05 12:04:00,485,369,76.08247422680412,8,car,high,0,12,20.0,15.380521422020422,15.380521422020422,,3,1.0,1,15.38,15.02
15770,Others-CCCPS98,12,2016-10-05 12:04:00,3103,1264,40.73477280051563,9,bike,high,0,12,20.0,14.539166820931271,14.539166820931271,,3,0.7,1,14.54,14.09
13146,Others-CCCPS202,10,2016-10-05 12:04:00,2937,1359,46.27170582226762,10,car,high,0,12,20.0,14.867106261863,14.867106261863,,3,1.0,1,14.87,14.28
5274,BHMNCPHST01,4,2016-10-05 12:04:00,1200,779,64.91666666666667,9,truck,high,0,12,20.0,15.332730510460571,15.332730510460571,,3,1.5,1,15.33,14.72
26,BHMBCCMKT01,0,2016-10-05 12:04:00,577,178,30.84922010398613,6,car,high,0,12,20.0,13.999639726299584,13.999639726299584,,3,1.0,1,14.0,13.39
14458,Others-CCCPS8,11,2016-10-05 12:04:00,1322,809,61.195158850226925,9,bike,high,0,12,20.0,15.061936234538686,15.061936234538686,,3,0.7,1,15.06,14.8
10522,Others-CCCPS119a,8,2016-10-05 12:04:00,2803,582,20.763467713164463,8,bike,high,0,12,19.3813770959686,13.845126938516504,13.845126938516504,,3,0.7,1,13.85,13.34
7898,Broad Street,6,2016-10-05 12:04:00,690,653,94.6376811594203,8,cycle,high,0,12,20.0,15.664104212977746,14.880899002328858,1.0,3,0.5,1,15.66,15.33
1338,BHMBCCTHL01,1,2016-10-05 12:04:00,387,337,87.08010335917312,8,car,high,0,12,20.0,15.61262052865704,14.831989502224188,0.0,3,1.0,1,15.61,15.26
17082,Shopping,13,2016-10-05 12:04:00,1920,1446,75.3125,9,car,high,0,12,20.0,15.45051281970304,15.45051281970304,,3,1.0,1,15.45,15.02
9210,Others-CCCPS105a,7,2016-10-05 12:04:00,2009,1459,72.6231956197113,6,bike,average,0,12,20.0,14.669913681079962,14.669913681079962,,2,0.7,1,14.67,14.92
6587,BHMNCPNST01,5,2016-10-05 12:17:00,485,376,77.5257731958763,8,car,high,0,12,20.0,15.411985421645102,15.411985421645102,,3,1.0,1,15.41,15.17
7899,Broad Street,6,2016-10-05 12:30:00,690,662,95.94202898550724,8,car,high,0,12,20.0,15.78708243792962,14.997728316033138,1.0,3,1.0,1,15.79,15.53
5275,BHMNCPHST01,4,2016-10-05 12:30:00,1200,770,64.16666666666667,9,car,high,0,12,20.0,15.20246911905724,15.20246911905724,,3,1.0,1,15.2,15.02
15771,Others-CCCPS98,12,2016-10-05 12:30:00,3103,1278,41.185949081534,9,truck,high,0,12,20.0,14.762886658565328,14.762886658565328,,3,1.5,1,14.76,14.43
27,BHMBCCMKT01,0,2016-10-05 12:30:00,577,183,31.7157712305026,7,car,high,0,12,20.0,14.14386205807406,14.14386205807406,,3,1.0,1,14.14,13.77
14459,Others-CCCPS8,11,2016-10-05 12:30:00,1322,811,61.3464447806354,9,bike,high,0,12,20.0,15.065563166738183,15.065563166738183,,3,0.7,1,15.07,14.82
2651,BHMEURBRD01,2,2016-10-05 12:30:00,470,450,95.74468085106383,9,car,high,0,12,20.0,15.858601206906794,15.065671146561456,0.0,3,1.0,1,15.86,15.74
1339,BHMBCCTHL01,1,2016-10-05 12:30:00,387,336,86.82170542635659,8,bike,high,0,12,20.0,15.545678159231286,14.768394251269722,0.0,3,0.7,1,15.55,15.44
17083,Shopping,13,2016-10-05 12:30:00,1920,1437,74.84375,7,car,average,0,12,20.0,14.90652389468504,14.90652389468504,,2,1.0,1,14.91,15.05
11835,Others-CCCPS135a,9,2016-10-05 12:30:00,3883,3190,82.15297450424929,11,bike,high,0,12,20.0,15.614100276731438,15.151570805122414,,3,0.7,1,15.61,15.15
13147,Others-CCCPS202,10,2016-10-05 12:30:00,2937,1371,46.6802860061287,10,car,high,0,12,20.0,14.877387462305144,14.877387462305144,,3,1.0,1,14.88,14.58
9211,Others-CCCPS105a,7,2016-10-05 12:30:00,2009,1472,73.2702837232454,9,car,high,0,12,20.0,15.406438039844051,15.406438039844051,,3,1.0,1,15.41,14.94
3963,BHMMBMMBX01,3,2016-10-05 12:30:00,687,661,96.21542940320232,9,car,high,0,12,20.0,15.867317608067191,15.867317608067191,,3,1.0,1,15.87,15.61
10523,Others-CCCPS119a,8,2016-10-05 12:30:00,2803,580,20.692115590438814,8,truck,high,0,12,19.795219407777378,14.084324189816462,14.084324189816462,,3,1.5,1,14.08,13.67
5276,BHMNCPHST01,4,2016-10-05 12:57:00,1200,756,63.0,8,car,high,0,12,20.0,15.081191619098298,15.081191619098298,,3,1.0,1,15.08,15.2
9212,Others-CCCPS105a,7,2016-10-05 12:57:00,2009,1490,74.16625186660029,7,truck,average,0,12,20.0,15.012959186718572,15.012959186718572,,2,1.5,1,15.01,15.03
2652,BHMEURBRD01,2,2016-10-05 12:57:00,470,451,95.95744680851064,8,bike,high,0,12,20.0,15.72955403976553,14.943076337777253,0.0,3,0.7,1,15.73,15.79
1340,BHMBCCTHL01,1,2016-10-05 12:57:00,387,343,88.63049095607235,8,car,high,0,12,20.0,15.643940351414338,14.86174333384362,0.0,3,1.0,1,15.64,15.6
6588,BHMNCPNST01,5,2016-10-05 12:57:00,485,373,76.90721649484537,8,car,high,0,12,20.0,15.398538355323234,15.398538355323234,,3,1.0,1,15.4,15.4
13148,Others-CCCPS202,10,2016-10-05 12:57:00,2937,1381,47.020769492679605,9,car,high,0,12,20.0,14.784389678294056,14.784389678294056,,3,1.0,1,14.78,14.84
11836,Others-CCCPS135a,9,2016-10-05 12:57:00,3883,3145,80.99407674478496,11,bike,high,0,12,20.0,15.590477497675275,15.132672581877484,,3,0.7,1,15.59,15.35
14460,Others-CCCPS8,11,2016-10-05 12:57:00,1322,827,62.556732223903175,9,bike,high,0,12,20.0,15.094453678750606,15.094453678750606,,3,0.7,1,15.09,15.07
10524,Others-CCCPS119a,8,2016-10-05 12:57:00,2803,586,20.90617195861577,9,car,high,0,12,20.0,14.06103413749038,14.06103413749038,,3,1.0,1,14.06,14.0
17084,Shopping,13,2016-10-05 12:57:00,1920,1418,73.85416666666667,9,bike,high,0,12,20.0,15.353502553786802,15.353502553786802,,3,0.7,1,15.35,15.24
7900,Broad Street,6,2016-10-05 12:57:00,690,665,96.37681159420288,6,car,average,0,12,20.0,15.320709962074323,14.554674463970608,0.0,2,1.0,1,15.32,15.59
28,BHMBCCMKT01,0,2016-10-05 12:57:00,577,175,30.32928942807625,7,car,high,0,12,20.0,14.10313726403672,14.10313726403672,,3,1.0,1,14.1,14.08
3964,BHMMBMMBX01,3,2016-10-05 12:57:00,687,663,96.50655021834062,8,bike,high,0,12,20.0,15.740230998009372,15.740230998009372,,3,0.7,1,15.74,15.82
15772,Others-CCCPS98,12,2016-10-05 12:57:00,3103,1279,41.2181759587496,9,car,high,0,12,20.0,14.632711447115824,14.632711447115824,,3,1.0,1,14.63,14.64
6589,BHMNCPNST01,5,2016-10-05 13:30:00,485,372,76.70103092783506,7,truck,high,0,13,20.0,15.415785210876525,15.415785210876525,,3,1.5,1,15.42,15.41
29,BHMBCCMKT01,0,2016-10-05 13:30:00,577,179,31.022530329289427,6,truck,high,0,13,20.0,14.152833073752388,14.152833073752388,,3,1.5,1,14.15,14.13
5277,BHMNCPHST01,4,2016-10-05 13:30:00,1200,761,63.41666666666666,8,car,high,0,13,20.0,15.0911215619684,15.0911215619684,,3,1.0,1,15.09,15.12
3965,BHMMBMMBX01,3,2016-10-05 13:30:00,687,638,92.86754002911208,8,car,high,0,13,20.0,15.72780185510311,15.72780185510311,,3,1.0,1,15.73,15.78
9213,Others-CCCPS105a,7,2016-10-05 13:30:00,2009,1462,72.77252364360378,9,car,high,0,13,20.0,15.395602756089698,15.395602756089698,,3,1.0,1,15.4,15.27
7901,Broad Street,6,2016-10-05 13:30:00,690,669,96.95652173913044,7,car,high,0,13,20.0,15.72953601691992,14.943059216073925,1.0,3,1.0,1,15.73,15.61
11837,Others-CCCPS135a,9,2016-10-05 13:30:00,3883,3146,81.01983002832861,7,cycle,average,0,13,20.0,14.93576571991964,14.93576571991964,,2,0.5,1,14.94,15.38
14461,Others-CCCPS8,11,2016-10-05 13:30:00,1322,824,62.32980332829047,8,car,high,0,13,20.0,15.065164374200304,15.065164374200304,,3,1.0,1,15.07,15.08
15773,Others-CCCPS98,12,2016-10-05 13:30:00,3103,1248,40.21914276506606,9,car,high,0,13,20.0,14.60607407954817,14.60607407954817,,3,1.0,1,14.61,14.67
1341,BHMBCCTHL01,1,2016-10-05 13:30:00,387,345,89.14728682170544,7,car,high,0,13,20.0,15.573095260930083,14.794440497883578,0.0,3,1.0,1,15.57,15.59
13149,Others-CCCPS202,10,2016-10-05 13:30:00,2937,1386,47.19101123595505,6,car,average,0,13,20.0,14.03976070245917,14.03976070245917,,2,1.0,1,14.04,14.57
17085,Shopping,13,2016-10-05 13:30:00,1920,1427,74.32291666666667,6,car,average,0,13,20.0,14.792145886033165,14.792145886033165,,2,1.0,1,14.79,15.02
2653,BHMEURBRD01,2,2016-10-05 13:30:00,470,454,96.59574468085106,8,car,high,0,13,20.0,15.799518398677437,15.009542478743564,0.0,3,1.0,1,15.8,15.8
10525,Others-CCCPS119a,8,2016-10-05 13:30:00,2803,583,20.79914377452729,8,car,high,0,13,20.0,13.937819094799526,13.937819094799526,,3,1.0,1,13.94,14.03
10526,Others-CCCPS119a,8,2016-10-05 13:57:00,2803,579,20.65643952907599,5,car,average,0,13,20.0,13.062030639460144,13.062030639460144,,2,1.0,1,13.06,13.69
30,BHMBCCMKT01,0,2016-10-05 13:57:00,577,174,30.155979202772965,4,car,average,0,13,20.0,13.247782984849891,13.247782984849891,,2,1.0,1,13.25,13.83
9214,Others-CCCPS105a,7,2016-10-05 13:57:00,2009,1453,72.32453957192632,6,car,average,0,13,20.0,14.740586452622804,14.740586452622804,,2,1.0,1,14.74,15.05
15774,Others-CCCPS98,12,2016-10-05 13:57:00,3103,1237,39.86464711569449,7,car,average,0,13,20.0,13.939804081952198,13.939804081952198,,2,1.0,1,13.94,14.39
17086,Shopping,13,2016-10-05 13:57:00,1920,1422,74.0625,6,car,average,0,13,20.0,14.785461747692636,14.785461747692636,,2,1.0,1,14.79,14.98
2654,BHMEURBRD01,2,2016-10-05 13:57:00,470,455,96.80851063829788,5,car,average,0,13,20.0,15.240167258782373,14.478158895843253,0.0,2,1.0,1,15.24,15.59
14462,Others-CCCPS8,11,2016-10-05 13:57:00,1322,818,61.87594553706506,6,bike,average,0,13,20.0,14.377622019105454,14.377622019105454,,2,0.7,1,14.38,14.85
13150,Others-CCCPS202,10,2016-10-05 13:57:00,2937,1375,46.81647940074906,6,car,average,0,13,20.0,14.028589024419809,14.028589024419809,,2,1.0,1,14.03,14.28
6590,BHMNCPNST01,5,2016-10-05 13:57:00,485,368,75.87628865979381,7,car,high,0,13,20.0,15.287071658930822,15.287071658930822,,3,1.0,1,15.29,15.37
5278,BHMNCPHST01,4,2016-10-05 13:57:00,1200,764,63.66666666666667,5,bike,average,0,13,20.0,14.31533796454653,14.31533796454653,,2,0.7,1,14.32,14.83
3966,BHMMBMMBX01,3,2016-10-05 13:57:00,687,635,92.43085880640466,6,bike,average,0,13,20.0,15.16217340311127,15.16217340311127,,2,0.7,1,15.16,15.54
7902,Broad Street,6,2016-10-05 13:57:00,690,662,95.94202898550724,6,car,average,0,13,20.0,15.31099755280573,14.545447675165445,0.0,2,1.0,1,15.31,15.45
11838,Others-CCCPS135a,9,2016-10-05 13:57:00,3883,3140,80.8653103270667,7,car,average,0,13,20.0,15.054016394936038,15.054016394936038,,2,1.0,1,15.05,15.19
1342,BHMBCCTHL01,1,2016-10-05 13:57:00,387,345,89.14728682170544,5,car,average,0,13,20.0,15.06078782604375,14.307748434741562,0.0,2,1.0,1,15.06,15.42
11839,Others-CCCPS135a,9,2016-10-05 14:30:00,3883,3072,79.11408704609838,5,bike,average,0,14,20.0,14.735120903895812,14.735120903895812,,2,0.7,1,14.74,14.91
1343,BHMBCCTHL01,1,2016-10-05 14:30:00,387,336,86.82170542635659,4,car,average,0,14,20.0,14.905973762397382,14.160675074277512,0.0,2,1.0,1,14.91,15.18
5279,BHMNCPHST01,4,2016-10-05 14:30:00,1200,767,63.91666666666666,4,car,average,0,14,20.0,14.29402407936012,14.29402407936012,,2,1.0,1,14.29,14.57
15775,Others-CCCPS98,12,2016-10-05 14:30:00,3103,1192,38.41443764099259,4,car,average,0,14,20.0,13.518976663659586,13.518976663659586,,2,1.0,1,13.52,14.02
3967,BHMMBMMBX01,3,2016-10-05 14:30:00,687,620,90.24745269286754,4,bike,average,0,14,20.0,14.916585327055936,14.916585327055936,,2,0.7,1,14.92,15.27
2655,BHMEURBRD01,2,2016-10-05 14:30:00,470,447,95.1063829787234,4,car,average,0,14,20.0,15.10750100567381,14.35212595539012,0.0,2,1.0,1,15.11,15.38
31,BHMBCCMKT01,0,2016-10-05 14:30:00,577,158,27.38301559792028,5,car,high,0,14,20.0,13.77148793065608,13.77148793065608,,3,1.0,1,13.77,13.72
14463,Others-CCCPS8,11,2016-10-05 14:30:00,1322,794,60.06051437216339,4,car,average,0,14,20.0,14.183082483543728,14.183082483543728,,2,1.0,1,14.18,14.54
6591,BHMNCPNST01,5,2016-10-05 14:30:00,485,361,74.43298969072166,4,car,average,0,14,20.0,14.58500473115948,14.58500473115948,,2,1.0,1,14.59,15.1
17087,Shopping,13,2016-10-05 14:30:00,1920,1409,73.38541666666667,4,car,average,0,14,20.0,14.556781318690955,14.556781318690955,,2,1.0,1,14.56,14.71
10527,Others-CCCPS119a,8,2016-10-05 14:30:00,2803,547,19.51480556546557,4,car,average,0,14,20.0,12.884790375958824,12.884790375958824,,2,1.0,1,12.88,13.29
7903,Broad Street,6,2016-10-05 14:30:00,690,653,94.6376811594203,4,bike,average,0,14,20.0,15.024395130404496,14.273175373884271,0.0,2,0.7,1,15.02,15.35
9215,Others-CCCPS105a,7,2016-10-05 14:30:00,2009,1414,70.38327526132404,7,bike,high,0,14,20.0,15.090326752036894,15.090326752036894,,3,0.7,1,15.09,15.08
13151,Others-CCCPS202,10,2016-10-05 14:30:00,2937,1350,45.96527068437181,5,truck,average,0,14,20.0,14.033029753452904,14.033029753452904,,2,1.5,1,14.03,14.03
9216,Others-CCCPS105a,7,2016-10-05 14:57:00,2009,1355,67.44649079143853,5,bike,average,0,14,20.0,14.421443836548844,14.421443836548844,,2,0.7,1,14.42,14.75
17088,Shopping,13,2016-10-05 14:57:00,1920,1378,71.77083333333333,5,bike,average,0,14,20.0,14.54014477187625,14.54014477187625,,2,0.7,1,14.54,14.63
32,BHMBCCMKT01,0,2016-10-05 14:57:00,577,145,25.12998266897747,3,car,average,0,14,20.0,12.94083208407101,12.94083208407101,,2,1.0,1,12.94,13.32
15776,Others-CCCPS98,12,2016-10-05 14:57:00,3103,1135,36.57750563970351,7,bike,high,0,14,20.0,14.198087815472435,14.198087815472435,,3,0.7,1,14.2,13.89
1344,BHMBCCTHL01,1,2016-10-05 14:57:00,387,326,84.23772609819122,6,bike,high,0,14,20.0,15.31760604714828,14.730769835955105,,3,0.7,1,15.32,14.84
10528,Others-CCCPS119a,8,2016-10-05 14:57:00,2803,521,18.587227970032107,5,car,average,0,14,20.0,12.991109480910753,12.991109480910753,,2,1.0,1,12.99,12.98
2656,BHMEURBRD01,2,2016-10-05 14:57:00,470,435,92.5531914893617,4,bike,average,0,14,20.0,14.973573462352904,14.224894789235258,0.0,2,0.7,1,14.97,15.11
5280,BHMNCPHST01,4,2016-10-05 14:57:00,1200,747,62.25000000000001,6,car,high,0,14,20.0,14.866559357375452,14.866559357375452,,3,1.0,1,14.87,14.49
7904,Broad Street,6,2016-10-05 14:57:00,690,632,91.59420289855072,6,car,high,0,14,20.0,15.540947290337192,14.763899925820333,1.0,3,1.0,1,15.54,15.29
14464,Others-CCCPS8,11,2016-10-05 14:57:00,1322,771,58.32072617246597,5,truck,average,0,14,20.0,14.390070832925767,14.390070832925767,,2,1.5,1,14.39,14.32
6592,BHMNCPNST01,5,2016-10-05 14:57:00,485,356,73.4020618556701,4,bike,average,0,14,20.0,14.475479333536928,14.475479333536928,,2,0.7,1,14.48,14.79
3968,BHMMBMMBX01,3,2016-10-05 14:57:00,687,584,85.00727802037845,5,car,average,0,14,20.0,14.960154154816026,14.960154154816026,,2,1.0,1,14.96,15.01
11840,Others-CCCPS135a,9,2016-10-05 14:57:00,3883,2963,76.30697913984032,6,car,average,0,14,20.0,14.842729059957753,14.842729059957753,,2,1.0,1,14.84,14.88
